airlineID,name,iata,icao,country,active
3614,Nationwide Airlines (Zambia),1I,NWZ,Zambia,N
3615,Natural Environment Research Council,1I,EVM,United Kingdom,N
3616,Natureair,1I,NRR,Costa Rica,N
3617,Naturelink Charter,1I,NRK,South Africa,N
3618,Nauru Air Corporation,ON,RON,Nauru,Y
3619,NAV CANADA,1I,NVC,Canada,N
3620,Nav Flight Planning,1I,NAV,Czech Republic,N
3621,Navegacao Aerea De Portugal,1I,NVP,Portugal,N
3622,Navegacion Servicios Aereos Canarios SA,1I,NAY,Spain,N
3623,Navid,1I,IRI,Iran,N
3624,Naviera Mexicana,1I,NVM,Mexico,N
3625,Navigator Airlines,1I,NVL,Armenia,N
3626,Navinc Airlines Services,1I,XNV,United States,N
3628,Navtech System Support,1I,XNS,Canada,N
3629,Nayzak Air Transport,1I,NZA,Libya,N
3630,State of Nebraska,1I,NEB,United States,N
3631,Necon Air,1I,NEC,Nepal,N
3632,Nederlandse Kustwacht,1I,NCG,Netherlands,N
3633,Nefteyugansk Aviation Division,1I,NFT,Russia,N
3634,Neiltown Air,1I,NLA,Canada,N
3635,Nelair Charters,1I,NLC,South Africa,N
3636,Nelson Aviation College,1I,CGE,New Zealand,N
3637,Nepal Airlines,RA,RNA,Nepal,Y
3638,Neos,NO,NOS,Italy,N
3639,Neosiam Airways,1I,TOX,Thailand,N
3640,Neric,1I,NSL,United Kingdom,N
3641,NetJets,1I,EJA,United States,Y
3642,Network Aviation Services,1I,NET,Nigeria,N
3643,New England Air Express,1I,NEZ,United States,N
3644,New England Airlines,EJ,NEA,United States,Y
3645,New Heights 291,1I,NHT,South Africa,N
3646,New World Jet Corporation,1I,NWD,United States,N
3647,New York Helicopter,1I,NYH,United States,N
3648,New York State Police,1I,GRY,United States,N
3649,New Zealand Air Defence Force,1I,KRC,New Zealand,N
3650,Newair,1I,HVA,United States,N
3651,Newfoundland Labrador Air Transport,1I,NLT,Canada,N
3652,NextJet,2N,NTJ,Sweden,Y
3653,Nextflight Aviation,1I,NXF,United States,N
3654,Nexus Aviation,1I,NXS,Nigeria,N
3655,Nicaraguense De Aviacion,1I,NIS,Nicaragua,N
3656,Nicon Airways,1I,NCN,Nigeria,N
3657,Nigeria Airways,1I,NGA,Nigeria,N
3658,Nigerian Air Force,1I,NGR,Nigeria,N
3659,Nigerian Global,1I,NGX,Nigeria,N
3660,Night Express,1I,EXT,Germany,N
3661,Niki,HG,NLY,Austria,Y
3662,Nikolaev-Air,1I,NKV,Ukraine,N
3663,Nile Safaris Aviation,1I,NSA,Sudan,N
3664,Nile Valley Aviation Company,1I,NVA,Egypt,N
3665,Nile Wings Aviation Services,1I,NLW,Sudan,N
3666,Nimbus Aviation,1I,NBS,United Kingdom,N
3667,Nippon Cargo Airlines,KZ,NCA,Japan,N
3668,Nizhnevartovskavia,1I,NVK,Russia,N
3669,Search and Rescue 202,1I,SRG,United Kingdom,N
3670,Search and Rescue 22,1I,SRD,United Kingdom,N
3671,No. 32 (The Royal) Squadron RAF,1I,NOH,United Kingdom,N
3672,84 Squadron Royal Air Force @ RAF Akrotiri,1I,AKG,United Kingdom,N
3673,Nobil Air,1I,NBL,Moldova,N
3674,Nok Air,DD,NOK,Thailand,Y
3675,Nolinor Aviation,1I,NRL,Canada,N
3676,Nomad Aviation,1I,NMD,Namibia,N
3677,Norcopter,1I,NOC,Norway,N
3678,Nord-Flyg,1I,NEF,Sweden,N
3679,Nordeste Linhas Aereas Regionais,JH,NES,Brazil,N
3680,Nordic Regional,6N,NRD,Sweden,N
3681,Nordic Solutions,1I,NVD,Lithuania,N
3682,Nordstree (Australia),1I,NDS,Australia,N
3683,Norestair,1I,NRT,Spain,N
3684,Norfolk County Flight College,1I,NCF,United Kingdom,Y
3685,Norontair,1I,NOA,Canada,N
3686,Norrlandsflyg,1I,HMF,Sweden,N
3687,Norse Air Charter,1I,NRX,South Africa,N
3688,Norsk Flyrjeneste,1I,NIR,Norway,N
3689,Norsk Helikopter,1I,NOR,Norway,N
3690,Norsk Luftambulanse,1I,DOC,Norway,N
3691,Nortavia,1I,RTV,Portugal,N
3692,North Adria Aviation,1I,NAI,Croatia,N
3693,North American Airlines,1I,NTM,Canada,Y
3694,North American Charters,1I,HMR,Canada,Y
3695,North American Jet Charter Group,1I,NAJ,United States,N
3696,North Atlantic Air Inc,1I,NAT,United States,N
3697,North Atlantic Cargo,1I,NFC,Norway,N
3698,North British Airlines,1I,NBN,United Kingdom,N
3699,North Caribou Flying Service Ltd,1I,NCB,Canada,N
3700,North Coast Air Services Ltd,1I,NCC,Canada,N
3702,North Flying,M3,NFA,Denmark,N
3703,North Sea Airways,1I,NRC,Netherlands,N
3704,North Star Air Cargo,1I,SBX,United States,N
3705,North Vancouver Airlines,1I,NRV,Canada,N
3706,North West Airlines,1I,NWW,Australia,N
3707,North West Geomatics,1I,PTO,Canada,N
3708,North-East Airlines,1I,NEN,Nigeria,N
3709,North-West Air Transport Company - Vyborg,1I,VBG,Russia,N
3710,North-Wright Airways,HW,NWL,Canada,N
3711,Northafrican Air Transport,1I,NLL,Libya,N
3712,Northaire Feight Lines,1I,NFL,United States,N
3713,Northamptonshire School of Flying,1I,NSF,United Kingdom,N
3714,Northcoast Executive Airlines,1I,NCE,United States,N
3715,Northeast Airlines,1I,NEE,United States,N
3716,Northeast Aviation,1I,NPX,United States,N
3717,Northern Air Cargo,NC,NAC,United States,N
3718,Northern Airlines Sanya,1I,BYC,China,N
3719,Northern Airways,1I,NDA,United States,N
3720,Northern Aviation Service,1I,CMU,Thailand,N
3722,Northern Executive Aviation,1I,NEX,United Kingdom,N
3723,Northern Illinois Commuter,1I,NIC,United States,N
3724,Northern Jet Management,1I,NTX,United States,N
3725,Northern Thunderbird Air,1I,NTA,Canada,N
3726,Northland Aviation,1I,KOE,United States,N
3727,Northstar Aviation,1I,NSS,United States,N
3728,Northumbria Helicopters,1I,NHL,United Kingdom,N
3729,Northway Aviation Ltd,1I,NAL,Canada,N
3730,Northwest Aero Associates,1I,NWE,United States,N
3731,Northwest Airlines,NW,NWA,United States,Y
3732,Northwest Regional Airlines,FY,NWR,Australia,N
3733,Northwest Territorial Airways,1I,NWT,Canada,N
3734,Northwestern Air,J3,PLR,Canada,Y
3735,Northwinds Northern,1I,NWN,Canada,N
3736,Nortland Air Manitoba,1I,NAM,Canada,N
3737,Norwegian Air Shuttle,DY,NAX,Norway,Y
3738,Norwegian Aviation College,1I,TFN,Norway,Y
3739,Notams International,1I,XNT,United States,N
3740,Nouvel Air Tunisie,BJ,LBT,Tunisia,Y
3741,Nova Airline,M4,NOV,Sudan,N
3742,Nova Scotia Department of Lands and Forests,1I,PTR,Canada,N
3743,Novair,1I,NVR,Sweden,Y
3744,Novogorod Air Enterprise,1I,NVG,Russia,N
3745,Novosibirsk Aircraft Repairing Plant,1I,NSP,Russia,N
3746,Novosibirsk Aviaenterprise,1I,NBE,Russia,N
3747,Novosibirsk Aviation Production Association,1I,NPO,Russia,N
3748,Noy Aviation,1I,NOY,Israel,N
3749,Nuevo Continente,N6,ACQ,Peru,N
3750,Nuevo Horizonte Internacional,1I,NHR,Mexico,N
3751,Nunasi-Central Airlines,1I,NUN,Canada,N
3752,Nurman Avia Indopura,1I,NIN,Indonesia,N
3753,Nyasa Express,1I,NYS,Malawi,N
3754,Nas Air,XY,KNE,Saudi Arabia,Y
3755,O Air,1I,OCN,France,N
3756,O'Connor Airlines,UQ,OCM,Australia,N
3758,OSACOM,1I,JPA,United States,N
3759,Oasis Hong Kong Airlines,O8,OHK,Hong Kong,Y
3760,Ocean Air,1I,BCN,Mauritania,Y
3761,Ocean Airlines,VC,VCX,Italy,N
3762,Ocean Sky (UK),1I,OCS,United Kingdom,N
3763,Ocean Wings Commuter Service,1I,TUK,United States,N
3764,Oceanair,O6,ONE,Brazil,Y
3766,Odessa Airlines,1I,ODS,Ukraine,N
3767,Odyssey International,1I,ODY,Canada,N
3768,Office Federal De'Aviation Civile,1I,FOC,Switzerland,N
3769,Ogooue Air Cargo,1I,GBO,Gabon,N
3770,Okada Airlines,1I,OKJ,Nigeria,N
3771,Okapi Airways,1I,OKP,Democratic Republic of Congo,N
3772,Okay Airways,1I,OKA,China,N
3773,Oklahoma Department of Public Safety,1I,OKL,United States,N
3774,Olimex Aerotaxi,1I,OLX,Czech Republic,N
3775,Olimp Air,1I,KVK,Kazakhstan,N
3776,Olympic Airlines,OA,OAL,Greece,Y
3777,Olympic Aviation,1I,OLY,Greece,N
3778,Oman Air,WY,OMA,Oman,Y
3779,Oman Royal Flight,1I,ORF,Oman,N
3780,Omni - Aviacao e Tecnologia,1I,OAV,Portugal,N
3781,Omni Air International,OY,OAE,United States,Y
3782,Omniflys,1I,OMF,Mexico,N
3783,Omskavia Airline,N3,OMS,Russia,N
3784,On Air Limited,1I,ORL,Canada,N
3785,One Two Go Airlines,1I,OTG,Thailand,Y
3786,Onetime Airlines Zambia,1I,OTM,Zambia,N
3787,Ontario Ministry of Health,1I,MED,Canada,N
3788,Onur Air,8Q,OHY,Turkey,Y
3789,Opal Air,1I,OPA,Australia,N
3790,Open Sky Aviation,1I,OSA,Lebanon,N
3791,OpenSkies,1I,BOS,United Kingdom,N
3792,Operadora Turistica Aurora,1I,ORR,Mexico,N
3793,Operadora de Lineas Ejecutivas,1I,OLE,Mexico,N
3794,Operadora de Transportes Aereos,1I,OTP,Mexico,N
3795,Operadora de Veulos Ejectutivos,1I,OPV,Mexico,N
3796,Operation Enduring Freedom,1I,LLO,Canada,N
3797,Operational Aviation Services,1I,OAX,Australia,N
3798,Orange Air Services,1I,ORD,Sierra Leone,N
3799,Orange Air Sierra Leone,1I,ORJ,Sierra Leone,N
3800,Orange Aviation,1I,ORE,Israel,N
3801,Orbit Express Airlines,1I,ORX,Turkey,N
3802,Orca Air,1I,ORK,Egypt,N
3803,Orebro Aviation,1I,BUE,Sweden,N
3804,Orel State Air Enterprise,1I,ORM,Russia,N
3805,Orenburg Airlines,R2,ORB,Russia,Y
3806,Organizacion De Transportes Aereos,1I,OTA,Mexico,N
3807,Organizacoes Mambra,1I,OML,Angola,N
3808,Orient Air,1I,OVV,Syrian Arab Republic,N
3809,Orient Airlines,1I,OTR,Sudan,N
3810,Orient Airways,1I,ORN,Pakistan,N
3811,Orient Thai Airlines,OX,OEA,Thailand,Y
3812,Oriental Air Bridge,1I,NGK,Japan,N
3813,Oriental Airlines,1I,OAC,Nigeria,N
3814,Origin Pacific Airways,QO,OGN,New Zealand,Y
3815,Orion Air Charter,1I,OED,South Africa,N
3816,Orion-x,1I,OIX,Russia,N
3817,Orlan-2000,1I,KOV,Kazakhstan,N
3818,Ornage Aircraft Leasing,1I,RNG,Netherlands,N
3819,Orscom Tourist Installations Company,1I,OAD,Egypt,N
3820,Osh Avia,1I,OSH,Kyrgyzstan,N
3821,Ostend Air College,1I,OCO,Belgium,N
3822,Ostfriesische Lufttransport,OL,OLT,Germany,Y
3823,Oulun Tilauslento,1I,FNL,Finland,N
3824,Our Airline,ON,RON,Nauru,N
3825,Out Of The Blue Air Safaris,1I,OOT,South Africa,N
3826,Overland Airways,OJ,OLA,Nigeria,Y
3827,Oxaero,1I,OXE,United Kingdom,N
3828,Oxford Air Services,1I,WDK,United Kingdom,N
3829,Oxley Aviation,1I,OAA,Australia,N
3830,Ozark Air Lines,OZ,OZR,United States,N
3831,Ozjet Airlines,O7,OZJ,Australia,Y
3832,P & P Floss Pick Manufacturers,1I,KTL,South Africa,N
3833,PAC Air,1I,PCR,United States,N
3834,PAN Air,PV,PNR,Spain,Y
3835,PB Air,9Q,PBA,Thailand,Y
3836,PDQ Air Charter,1I,PDQ,United States,N
3837,PHH Aviation System,1I,XAS,United States,N
3838,PLM Dollar Group,1I,PDG,United Kingdom,N
3839,PLUNA,PU,PUA,Uruguay,Y
3840,PMTair,U4,PMT,Cambodia,Y
3841,PRT Aviation,1I,PRP,Spain,N
3842,PSA Airlines,1I,JIA,United States,N
3843,PTL Luftfahrtunternehemen,1I,KST,Germany,N
3844,Paccair,1I,WIS,United States,N
3845,Pace Airlines,Y5,PCE,United States,N
3846,Pacific Air Boats,1I,PAB,Canada,N
3847,Pacific Air Charter,1I,PRC,United States,N
3848,Pacific Air Express,1I,PCF,United States,N
3849,Pacific Air Transport,1I,PXP,United States,N
3850,Jetstar Pacific,BL,PIC,Vietnam,Y
3851,Pacific Alaska Airlines,1I,PAK,United States,N
3852,Pacific Aviation (Australia),1I,PCV,Australia,N
3853,Pacific Aviation (United States),1I,PCX,United States,N
3854,Pacific Blue,DJ,PBN,New Zealand,N
3855,Pacific Coast Airlines,1I,PQA,United States,N
3856,Pacific Coastal Airline,8P,PCO,Canada,Y
3857,Pacific East Asia Cargo Airlines,Q8,PEC,Philippines,Y
3858,Pacific Flight Services,1I,PFA,Singapore,N
3859,Pacific International Airlines,1I,PIN,United States,N
3860,Pacific Island Aviation,1I,PSA,United States,Y
3861,Pacific Jet,1I,PCJ,United States,N
3862,Pacific Pearl Airways,1I,PPM,Philippines,N
3863,Pacific Rim Airways,1I,PAR,Australia,N
3864,Pacific Southwest Airlines,PS,PSX,United States,N
3865,Pacific Wings,LW,NMI,United States,Y
3867,Pacificair Airlines,1I,PFR,United States,N
3868,Package Express,1I,RCY,United States,N
3869,Paisajes Espanoles,1I,PAE,Spain,N
3870,Pak West Airlines,1I,PKW,United States,N
3871,Pakistan International Airlines,PK,PIA,Pakistan,Y
3872,Pakker Avio,1I,PKR,Estonia,N
3873,Pal Aerolineas,1I,LPA,Mexico,N
3874,Palau Asia Pacific Airlines,1I,PPC,Palau,N
3875,Palau Trans Pacific Airline,GP,PTP,Palau,N
3876,Palestinian Airlines,PF,PNW,Egypt,N
3877,Palmer Aviation,1I,JSP,United Kingdom,N
3878,Pamir Airways,NR,PIR,Afghanistan,N
3879,Pan African Air Services,1I,PFN,Sierra Leone,N
3880,Pan African Airways,1I,ODM,Kenya,N
3881,Pan Air,1I,PAX,United States,N
3882,Pan Am Weather Systems,1I,XPA,United States,N
3883,Pan Am World Airways,1I,PWD,Dominican Republic,N
3885,Pan American Airways,PA,PAA,United States,N
3886,Pan American World Airways,PA,PAA,United States,N
3887,Pan Europeenne Air Service,1I,PEA,France,N
3888,Pan Havacilik Ve Ticaret,1I,PHT,Turkey,N
3889,Pan Malaysian Air Transport,1I,PMA,Malaysia,N
3890,Pan-Air,1I,PNC,Mexico,N
3891,Panafrican Airways,PQ,PNF,Ivory Coast,N
3892,Panagra Airways,1I,PGI,United States,N
3893,Panamedia,1I,PEI,Spain,N
3894,Panavia,1I,PVI,Panama,N
3895,Panh,1I,PNH,Russia,N
3896,Pannon Air Service,1I,PHU,Hungary,N
3897,Panorama,1I,PNM,Spain,N
3898,Panorama Air Tour,1I,PAH,United States,N
3899,Panorama Flight Service,1I,AFD,United States,N
3900,Pantanal Linhas Aéreas,P8,PTN,Brazil,N
3901,Papair Terminal,1I,HMP,Haiti,N
3902,Paradise Airways,1I,PAI,United States,N
3903,Paradise Island Airways,1I,PDI,United States,N
3904,Paragon Air Express,1I,PGX,United States,N
3905,Paragon Global Flight Support,1I,PGF,United Kingdom,N
3906,Paramount Airlines,1I,PRR,Sierra Leone,N
3907,Paramount Airways,I7,PMW,India,Y
3908,Parcel Express,1I,APE,United States,N
3909,Pariz Air,1I,IRE,Iran,N
3910,Pars Aviation Service,1I,PRA,Iran,N
3911,Parsa,1I,PST,Panama,N
3912,Parsons Airways Northern,1I,FAP,Canada,N
3913,Pascan Aviation,1I,PSC,Canada,N
3914,Passaredo Transportes Aereos,1I,PTB,Brazil,Y
3915,Patria Cargas Aereas,1I,PTC,Argentina,N
3916,Patriot Aviation Limited,1I,BYT,United Kingdom,N
3917,Patterson Aviation Company,1I,ETL,United States,N
3918,Pawan Hans,1I,PHE,India,N
3919,Payam Air,1I,IRP,Iran,N
3920,Peach Air,1I,KGC,United Kingdom,N
3921,Pearl Air,1I,PRL,Pakistan,N
3922,Pearl Air Services,1I,PBY,Uganda,N
3923,Pearl Airways,HP,HPA,Haiti,N
3924,Peau Vava%Gʻ%@u,1I,PVU,Tonga,N
3925,Pecotox Air,1I,PXA,Moldova,N
3926,Pegasus Airlines,PC,PGT,Turkey,Y
3927,Pegasus Aviation,1I,PEV,Greece,N
3929,Pegasus Helicopters,1I,HAK,Norway,N
3930,Pelican Air Services,1I,PDF,South Africa,N
3931,Pelican Express,1I,PEX,United States,N
3932,Pelita Air Service,1I,PAS,Indonesia,N
3933,Pem-Air,1I,PEM,Canada,N
3934,Pen-Avia,1I,PDY,United Kingdom,N
3935,Peninsula Airways,KS,PEN,United States,Y
3936,Peninter Aerea,1I,PNE,Mexico,N
3937,Penya De L'Aire,1I,PCA,Spain,N
3938,Peran,1I,CVT,Kazakhstan,N
3939,Perforadora Central,1I,PCC,Mexico,N
3940,Perimeter Aviation,1I,PAG,Canada,N
3941,Perm Airlines,P9,PGP,Russia,N
3942,Personas Y Pasquetes Por Air,1I,PPQ,Mexico,N
3943,Peruvian Air Force,1I,FPR,Peru,N
3944,Peruvian Navy,1I,INP,Peru,N
3945,Petroleos Mexicanos,1I,PMX,Mexico,N
3946,Petroleum Helicopters,1I,PHM,United States,N
3947,Petroleum Helicopters de Colombia,1I,PHC,Colombia,N
3948,Petropavlovsk-Kamchatsk Air Enterprise,1I,PTK,Russia,N
3949,Petty Transport,1I,PTY,United States,N
3950,Phenix Aviation,1I,PHV,France,N
3951,Phetchabun Airline,1I,PMY,Thailand,N
3952,Philippine Airlines,PR,PAL,Philippines,Y
3953,Philips Aviation Services,1I,PHI,Netherlands,N
3954,Phillips Air,1I,BCH,United States,N
3955,Phillips Alaska,1I,PDD,United States,N
3956,Phillips Michigan City Flying Service,1I,PHL,United States,N
3957,Phoebus Apollo Aviation,1I,PHB,South Africa,N
3958,Phoebus Apolloa Zambia,1I,KZM,Zambia,N
3959,Phoenix Air Group,1I,PHA,United States,N
3960,Phoenix Air Lines,1I,PHN,Brazil,N
3961,Phoenix Air Service,1I,PAM,Germany,N
3962,Phoenix Air Transport,1I,PPG,United States,N
3963,Phoenix Airline Services,1I,WDY,United States,N
3965,Phoenix Avia,1I,PHY,Armenia,N
3966,Phoenix Aviation,1I,PHG,Kyrgyzstan,N
3967,Phoenix Flight Operations,1I,XPX,United States,N
3968,Phuket Air,9R,VAP,Thailand,N
3969,Piedmont Airlines (1948-1989),PI,PDT,United States,Y
3970,Pilatus Flugzeugwerke,1I,PCH,Switzerland,N
3971,Pilatus PC-12 Center De Mexico,1I,PLU,Mexico,N
3972,Pimichikamac Air,1I,MKS,Canada,N
3973,Pineapple Air,1I,PNP,Bahamas,N
3974,Pinframat,1I,PIM,Angola,N
3975,Pinnacle Air Group,1I,PCL,United States,N
3976,Pinnacle Airlines,9E,FLG,United States,Y
3977,Pioneer Airlines,1I,PIO,United States,N
3978,Pioneers Limited,1I,PER,Pakistan,N
3979,Pirinair Express,1I,PRN,Spain,N
3980,Planar,1I,PLN,Angola,N
3981,Planemaster Services,1I,PMS,United States,N
3982,Planet Airways,1I,PLZ,United States,N
3983,Players Air,1I,PYZ,United States,N
3984,Ploizeihubschrauberstaffel Hamburg,1I,LIB,Germany,N
3985,Plymouth School of Flying,1I,PSF,United Kingdom,N
3986,Pocono Air Lines,1I,POC,United States,N
3987,Podilia-Avia,1I,PDA,Ukraine,N
3988,Point Afrique Niger,1I,PAZ,Niger,N
3989,Point Airlines,1I,RMI,Nigeria,N
3990,Pointair Burkina,1I,PAW,Burkina Faso,N
3991,Points of Call Airlines,1I,PTS,Canada,N
3992,Polar Air Cargo,PO,PAC,United States,N
3993,Polar Airlines de Mexico,1I,PMO,Mexico,N
3994,Polestar Aviation,1I,PSR,United Kingdom,N
3995,Polet,1I,POT,Russia,Y
3996,Police Aux Frontiers,1I,POF,France,N
3997,Police Aviation Services,1I,PLC,United Kingdom,N
3998,Polish Air Force,1I,PLF,Poland,N
3999,Polish Navy,1I,PNY,Poland,N
4000,Polizeifliegerstaffel Nordrhein-Westfalen,1I,NRW,Germany,N
4001,Polizeihibschrauberstaffel Neidersachsen,1I,PPH,Germany,N
4002,Polizeihuberschrauberstaffel Sachsen-Anhalt,1I,PIK,Germany,N
4003,Polizeihubschrafterstaffel Rheinland-Pfalz,1I,SRP,Germany,N
4004,Polizeihubschrauberstaffel Baden-Wurtemberg,1I,PBW,Germany,N
4005,Polizeihubschrauberstaffel Bayern,1I,EDL,Germany,N
4006,Polizeihubschrauberstaffel Brandenburg,1I,PBB,Germany,N
4007,Polizeihubschrauberstaffel Hessen,1I,PHH,Germany,N
4008,Polizeihubschrauberstaffel Mecklenburg-Vorpommern,1I,PMV,Germany,N
4009,Polizeihubschrauberstaffel Sachsen,1I,PHS,Germany,N
4010,Polizeihubschrauberstaffel Thuringen,1I,HBT,Germany,N
4011,Polo Aviation,1I,CUK,United Kingdom,N
4012,Polynesian Air-Ways,1I,PLA,United States,N
4013,Polynesian Airlines,PH,PAO,Samoa,Y
4014,Polynesian Blue,DJ,PLB,New Zealand,N
4016,Pond Air Express,1I,PND,United States,N
4017,Pont International Airline Services,1I,PSI,Suriname,N
4018,Pool Aviation,1I,PLX,United Kingdom,N
4019,Port Townsend Airways,1I,PTQ,United States,N
4020,Porteadora De Cosola,1I,POR,Mexico,N
4021,Porter Airlines,PD,POE,Canada,Y
4022,Portugalia,NI,PGA,Portugal,Y
4023,Portuguese Air Force,1I,AFP,Portugal,N
4024,Portuguese Army,1I,POA,Portugal,N
4025,Portuguese Navy,1I,PON,Portugal,N
4026,Potomac Air,BK,PDC,United States,Y
4027,Potosina Del Aire,1I,PSN,Mexico,N
4028,Powell Air,1I,PWL,Canada,N
4029,Prairie Flying Service,1I,PFS,United States,N
4030,Pratt and Whitney Canada,1I,PWC,Canada,N
4031,Precision Air,PW,PRF,Tanzania,Y
4032,Precision Airlines,1I,PRE,United States,N
4033,Premiair,1I,BAT,Luxembourg,N
4034,Premiair Aviation Services,1I,PGL,United Kingdom,N
4035,Premiair Fliyng Club,1I,PME,United Kingdom,N
4036,Premium Air Shuttle,1I,EMI,Nigeria,N
4037,Premium Aviation,1I,PMU,Germany,N
4038,Presidence Du Faso,1I,BFA,Burkina Faso,N
4039,Presidencia de La Republica de Guinea Ecuatorial,1I,ONM,Equatorial Guinea,N
4040,President Airlines,TO,PSD,Cambodia,N
4041,Presidential Aviation,1I,PRD,United States,N
4042,Priester Aviation,1I,PWA,United States,N
4043,Primair,1I,PMM,Russia,N
4044,Primaris Airlines,FE,WCP,United States,N
4045,Primas Courier,1I,PMC,United States,N
4046,Primavia Limited,1I,CRY,United Kingdom,N
4047,Prime Air,1I,PRM,United States,N
4048,Prime Aviation,1I,PKZ,Kazakhstan,N
4049,Prince Edward Air,1I,CME,Canada,N
4050,Princely Jets,1I,PJP,Pakistan,N
4052,Princeton Aviation Corporation,1I,PCN,United States,N
4053,Priority Air Charter,1I,PRY,United States,N
4054,Priority Air Transport,1I,PAT,United States,N
4055,Priority Aviation Company,1I,BCK,United States,N
4056,Privatair,1I,PTI,Switzerland,Y
4057,Private Jet Expeditions,1I,PJE,United States,N
4058,Private Jet Management,1I,PJA,United States,N
4059,Private Wings Flugcharter,8W,PWF,Germany,N
4060,Privilege Style L,1I,PVG,Spain,N
4061,Pro Air,1I,PRH,United States,N
4062,Pro Air Service,1I,PSZ,United States,N
4063,Probiz Guinee,1I,GIY,Guinea,N
4064,Professional Express Courier Service,1I,PAD,United States,N
4065,Professione VOlare,1I,PVL,Italy,N
4067,Promotora Industria Totolapa,1I,PTT,Mexico,N
4068,Propair,1I,PRO,Canada,N
4069,Propflight Air Services,1I,PFZ,Zambia,N
4070,Propheter Aviation,1I,PPA,United States,N
4071,Proteus Helicopteres,1I,PTH,France,N
4072,Providence Airline,1I,PTL,United States,N
4073,Providence Aviation Services,1I,AWD,Pakistan,N
4074,Provincial Airlines,1I,SPR,Canada,N
4075,Provincial Express,1I,PRV,Canada,N
4076,Pskovavia,1I,PSW,Russia,N
4077,Psudiklat Perhubungan Udara/PLP,1I,UDA,Indonesia,N
4078,Ptarmigan Airways,1I,PTA,Canada,N
4079,Publiservicios Aereos,1I,PSP,Mexico,N
4080,Publivoo,1I,PUV,Portugal,N
4081,Puerto Rico National Guard,1I,PNG,United States,N
4082,Puerto Vallarta Taxi Aereo,1I,TXV,Mexico,N
4083,Pulkovo Aircraft Services,1I,PGH,Russia,N
4084,Puma Linhas Aereas,1I,PLY,Brazil,N
4085,Puntavia Air Services,1I,PTV,Djibouti,N
4086,Punto Fa,1I,MGO,Spain,N
4087,Pyramid Air Lines,1I,PYR,Egypt,N
4088,Qanot Sharq,1I,QNT,Uzbekistan,N
4089,Qantas,QF,QFA,Australia,Y
4090,Qatar Air Cargo,1I,QAC,Qatar,N
4091,Qatar Airways,QR,QTR,Qatar,Y
4092,Qatar Amiri Flight,1I,QAF,Qatar,N
4093,Qeshm Air,1I,IRQ,Iran,N
4094,Quantex Environmental,1I,QTX,Canada,N
4095,Quebec Government Air Service,1I,QUE,Canada,N
4096,Queen Air,1I,QNA,Dominican Republic,N
4097,Quest Diagnostics,1I,LBQ,United States,N
4098,Quick Air Jet Charter,1I,QAJ,Germany,N
4099,Quick Airways Holland,1I,QAH,Netherlands,N
4100,Quisqueya Airlines,1I,QAS,Haiti,N
4101,Qurinea Air Service,1I,QAQ,Libya,N
4102,Qwest Commuter Corporation,1I,QCC,United States,N
4103,Qwestair,1I,QWA,Australia,N
4104,Qwila Air,1I,QWL,South Africa,N
4105,RA Jet Aeroservicios,1I,RJT,Mexico,N
4107,RAF Barkston Heath,1I,BKH,United Kingdom,N
4108,Church Fenton Flying Training Unit,1I,CFN,United Kingdom,N
4109,Coltishall Flying Training Unit,1I,COH,United Kingdom,N
4110,Coningsby Flying Training Unit,1I,CBY,United Kingdom,N
4111,Cottesmore Flying Training Unit,1I,COT,United Kingdom,N
4112,Cranwell Flying Training Unit,1I,CWL,United Kingdom,N
4113,Kinloss Flying Training Unit,1I,KIN,United Kingdom,Y
4114,Leeming Flying Training Unit,1I,LEE,United Kingdom,N
4115,RAF Leuchars,1I,LCS,United Kingdom,N
4116,Linton-on-Ouse Flying Training Unit,1I,LOP,United Kingdom,N
4117,Lossiemouth Flying Training Unit,1I,LOS,United Kingdom,N
4118,Marham Flying Training Unit,1I,MRH,United Kingdom,N
4119,Northwood Headquarters (RAF,1I,NWO,United Kingdom,N
4120,RAF Scampton,1I,SMZ,United Kingdom,N
4121,RAF St Athan,1I,STN,UNited Kingdom,N
4122,RAF St Mawgan Search and Rescue,1I,SMG,United Kingdom,N
4123,RAF Topcliffe Flying Training Unit,1I,TOF,United Kingdom,N
4124,RAF Valley Flying Training Unit,1I,VYT,United Kingdom,N
4125,RAF Valley SAR Training Unit,1I,VLL,United Kingdom,N
4126,Waddington FTU,1I,WAD,United Kingdom,N
4127,Wittering FTU,1I,WIT,United Kingdom,N
4128,RAF-Avia,1I,MTL,Latvia,N
4129,RAK Airways,1I,RKM,United Arab Emirates,N
4130,RWL Luftfahrtgesellschaft,1I,RWL,Germany,N
4131,Rabbit-Air,1I,RBB,Switzerland,N
4132,Race Cargo Airlines,1I,ACE,Ghana,N
4133,Rader Aviation,1I,GBR,United States,N
4135,Raji Airlines,1I,RAJ,Pakistan,N
4136,Raleigh Flying Service,1I,RFA,United States,N
4137,Ram Air Freight,1I,REX,United States,N
4138,Ram Aircraft Corporation,1I,RMT,United States,N
